arm,dataset,rows,n_pos,n_neg,pos_mismatch,neg_mismatch,auroc_stored,tv_stored,agree_published,none_published,auroc_published,tv_published,agree_reversed,none_reversed,auroc_reversed,tv_reversed,agree_coding_first,none_coding_first,auroc_coding_first,tv_coding_first,agree_majority,none_majority,auroc_majority,tv_majority
dn,K562:LIN28B,13832,6916,6916,0,653,0.5,0.0,13179,0,0.5479298533571996,0.09065934065934067,5087,0,0.619204591677842,0.19491035280508962,11562,0,0.6177637286536178,0.21602082128397918,11471,0,0.6531847007517458,0.24204742625795256
dn,K562:LSM11,2678,1339,1339,0,146,0.5,0.0,2532,0,0.5393246551298133,0.06721433905899928,1895,0,0.5393452918449837,0.06348020911127704,2447,0,0.5380775282346517,0.06721433905899926,2471,0,0.5566466676445866,0.09783420463032112
dn,K562:MATR3,9734,4867,4867,0,268,0.5,0.0,9466,0,0.5221870314153483,0.0435586603657284,9100,0,0.5090343553564892,0.017875487980275308,9447,0,0.5222423977282038,0.04355866036572839,9485,0,0.5206310332763995,0.040887610437641234
dn,K562:MBNL1,2404,1202,1202,0,108,0.5,0.0,2296,0,0.5305349376109146,0.05241264559068216,1683,0,0.5212810872616631,0.02662229617304493,2248,0,0.5360872478204656,0.0574043261231281,2285,0,0.5343396059257866,0.05990016638935109
dn,K562:METAP2,6240,3120,3120,0,416,0.5,0.0,5824,0,0.5605121527777778,0.11955128205128207,2003,0,0.6403436267258382,0.2237179487179487,5031,0,0.6066098578238002,0.20897435897435904,4938,0,0.6856659886587771,0.28846153846153844
dn,K562:METTL1,962,481,481,0,56,0.5,0.0,906,0,0.5406334689078972,0.0665280665280665,777,0,0.5292508244691198,0.031185031185031187,905,0,0.5397041852343308,0.0665280665280665,907,0,0.5330046982853636,0.05405405405405406
dn,K562:MORC2,1782,891,891,0,162,0.5,0.0,1620,0,0.5689183895319324,0.12682379349046016,1351,0,0.5223194660156875,0.04377104377104378,1612,0,0.5702435251630912,0.1268237934904602,1584,0,0.5854025981223886,0.15375982042648711
dn,K562:MTPAP,2166,1083,1083,0,178,0.5,0.0,1988,0,0.5676683812364172,0.123730378578024,1096,0,0.5768137479335215,0.10710987996306556,1859,0,0.6065957648166194,0.18374884579870726,1850,0,0.6192406101515148,0.18190212373037856
dn,K562:NOLC1,3140,1570,1570,0,106,0.5,0.0,3034,0,0.5295072822426874,0.04904458598726115,1356,0,0.621976550772851,0.21146496815286622,2902,0,0.5252359122073919,0.03949044585987262,2885,0,0.5678169499776867,0.1089171974522293
dn,K562:NONO,22686,11343,11343,0,1482,0.5,0.0,21204,0,0.5523516475115672,0.09415498545358375,18989,0,0.53438914980563,0.06832407652296575,21080,0,0.5527930464648956,0.09415498545358375,21105,0,0.5572195298145166,0.10693819977078377
dn,K562:PABPC4,11656,5828,5828,0,238,0.5,0.0,11418,0,0.5200668712188197,0.03603294440631435,3839,0,0.634917362233489,0.2505147563486616,10353,0,0.5426500100807923,0.06811942347288952,10255,0,0.6171395286475863,0.18874399450926566
dn,K562:PCBP1,4052,2026,2026,0,141,0.5,0.0,3911,0,0.529956201171542,0.05676209279368215,1580,0,0.581704621753337,0.11648568608094773,3662,0,0.5280405810348978,0.0493583415597236,3715,0,0.5749300310182826,0.1164856860809477
dn,K562:PHF6,1390,695,695,0,113,0.5,0.0,1277,0,0.5627244966616636,0.11798561151079139,946,0,0.536840743232752,0.07194244604316546,1267,0,0.5624356917343823,0.11798561151079139,1217,0,0.5994617255835619,0.17266187050359716
dn,K562:PPIL4,1318,659,659,0,78,0.5,0.0,1240,0,0.5497132041235975,0.07738998482549314,919,0,0.5598287744570911,0.1168437025796662,1235,0,0.5502715983430084,0.07738998482549315,1242,0,0.5457445755167738,0.07587253414264036
dn,K562:PRPF8,22560,11280,11280,0,1369,0.5,0.0,21191,0,0.5537074813892662,0.0897163120567376,14983,0,0.5657096403287059,0.1297872340425532,20956,0,0.5541857843229716,0.0897163120567376,20661,0,0.5611089773213118,0.11897163120567378
dn,K562:PTBP1,15246,7623,7623,0,408,0.5,0.0,14838,0,0.5185666770762116,0.0343696707333071,13378,0,0.5168575000065823,0.03305785123966942,14767,0,0.5190934096876639,0.0343696707333071,14749,0,0.5241472360180098,0.046700773973501246
dn,K562:PUM1,5316,2658,2658,0,341,0.5,0.0,4975,0,0.5629991886724406,0.12001504890895412,1789,0,0.6458221867797204,0.21708051166290446,4398,0,0.6242500315642089,0.23852520692249812,4326,0,0.6679370906914741,0.24040632054176073
dn,K562:PUM2,10764,5382,5382,0,126,0.5,0.0,10638,0,0.5119890703296742,0.020810107766629466,4794,0,0.6031067056586906,0.14845782237086583,10257,0,0.506091502553138,0.007617985878855433,10310,0,0.5361773717282419,0.06280193236714977
dn,K562:QKI,4378,2189,2189,0,110,0.5,0.0,4268,0,0.5172630042525431,0.03334856098675194,3801,0,0.5174817148160338,0.03426222019186844,4256,0,0.5172928473924087,0.03334856098675193,4242,0,0.5229171314440053,0.043398812243033394
dn,K562:RBFOX2,7038,3519,3519,0,429,0.5,0.0,6609,0,0.5452862514465985,0.08297811878374538,5035,0,0.549862311209372,0.09917590224495598,6546,0,0.546559007687816,0.08297811878374539,6536,0,0.5484199725744893,0.09292412617220806
dn,K562:RBM15,18820,9410,9410,0,1234,0.5,0.0,17586,0,0.5624733167623021,0.11264612114771518,7374,0,0.5610735521146133,0.08767268862911798,16412,0,0.5716032190414023,0.12848034006376194,16806,0,0.5953412213249071,0.15409139213602552
dn,K562:RBM22,1982,991,991,0,104,0.5,0.0,1878,0,0.549294813767907,0.08274470232088799,1278,0,0.5612693861300646,0.12209889001009079,1872,0,0.5497881539302766,0.08274470232088799,1826,0,0.5591045952421441,0.09384460141271443
dn,K562:RNF187,1392,696,696,0,47,0.5,0.0,1345,0,0.5219790428061831,0.038793103448275856,1122,0,0.5348151175848856,0.0675287356321839,1347,0,0.5216642307438235,0.037356321839080456,1346,0,0.5191137369533625,0.034482758620689676
dn,K562:RPS3,4744,2372,2372,0,317,0.5,0.0,4427,0,0.5708621203245281,0.13069139966273188,1263,0,0.685437751849145,0.27023608768971336,3832,0,0.6431653971716114,0.26686340640809436,3510,0,0.7314524746266874,0.368043844856661
dn,K562:RYBP,1512,756,756,0,57,0.5,0.0,1455,0,0.5214842109683381,0.039682539682539666,1256,0,0.5322254416169759,0.06349206349206349,1463,0,0.5191938915483889,0.0357142857142857,1454,0,0.525714040760337,0.04629629629629628
dn,K562:SAFB,1054,527,527,0,58,0.5,0.0,996,0,0.5455209934864562,0.07400379506641368,721,0,0.5545513792221914,0.10436432637571158,974,0,0.5507761162860199,0.0872865275142315,993,0,0.5394593290581826,0.07210626185958255
dn,K562:SAFB2,7488,3744,3744,0,227,0.5,0.0,7261,0,0.5255367633798123,0.043803418803418794,6341,0,0.5292675189134524,0.05742521367521368,7225,0,0.5250398857545292,0.043536324786324784,7273,0,0.5252737000283074,0.04353632478632479
dn,K562:SF3B4,20540,10270,10270,0,1415,0.5,0.0,19125,0,0.5631950434661415,0.10009737098344694,12197,0,0.5581981722319194,0.11187925998052577,18592,0,0.5676104383211232,0.10009737098344695,18363,0,0.5889090752221661,0.1596884128529698
dn,K562:SLTM,7278,3639,3639,0,485,0.5,0.0,6793,0,0.5457239708960385,0.08298983237153068,5679,0,0.5538727312228725,0.1055234954657873,6733,0,0.5448986624021576,0.08298983237153068,6784,0,0.548324006040935,0.08189062929376202
dn,K562:SMNDC1,4930,2465,2465,0,395,0.5,0.0,4535,0,0.5771455961555076,0.13225152129817447,2820,0,0.5703240910269123,0.13955375253549696,4467,0,0.5774864327769297,0.13225152129817444,4252,0,0.6056860962192808,0.15659229208924952
dn,K562:SND1,8264,4132,4132,0,529,0.5,0.0,7735,0,0.5643521182394347,0.12657308809293316,2449,0,0.6590264202423604,0.2366892545982575,6320,0,0.6780185392221267,0.350677637947725,6350,0,0.7229235330886178,0.32212003872216843
dn,K562:SRSF1,7728,3864,3864,0,514,0.5,0.0,7214,0,0.5666232722610154,0.12758799171842647,2314,0,0.6711182267487966,0.27018633540372666,6225,0,0.6376008539836855,0.2660455486542443,6112,0,0.6969372953182532,0.2831262939958592
dn,K562:SRSF7,1008,504,504,0,58,0.5,0.0,950,0,0.5534041162761401,0.08730158730158731,379,0,0.6511715797430082,0.22222222222222227,810,0,0.6502110103300579,0.26785714285714285,844,0,0.6429122574955908,0.24206349206349206
dn,K562:TAF15,1090,545,545,0,55,0.5,0.0,1035,0,0.5476357208989142,0.07889908256880734,856,0,0.5395219257638245,0.07889908256880732,1030,0,0.5479016917767865,0.07889908256880734,1035,0,0.5371652217826781,0.07155963302752297
dn,K562:TARDBP,9172,4586,4586,0,349,0.5,0.0,8823,0,0.5296838830860301,0.05451373746184039,8059,0,0.5128330758452743,0.01897078063672048,8760,0,0.5305335176038719,0.05451373746184039,8844,0,0.5278965076783301,0.05255124291321413
dn,K562:TIA1,11766,5883,5883,0,416,0.5,0.0,11350,0,0.5294528217228418,0.05014448410674827,7011,0,0.521116962362765,0.03348631650518446,11194,0,0.5354849909226286,0.05014448410674825,11178,0,0.5401949725696754,0.06816250212476624
dn,K562:TRA2A,3480,1740,1740,0,257,0.5,0.0,3223,0,0.5715672479852028,0.1396551724137931,1056,0,0.6515576694411415,0.232183908045977,2773,0,0.6562640375214692,0.2936781609195402,2949,0,0.641204749636676,0.2149425287356322
dn,K562:TROVE2,944,472,472,0,49,0.5,0.0,895,0,0.5431875718184429,0.07415254237288138,410,0,0.5379268708704396,0.05508474576271187,858,0,0.5654827097098536,0.11228813559322036,724,0,0.6952294599253087,0.3516949152542373
dn,K562:U2AF1,2460,1230,1230,0,131,0.5,0.0,2329,0,0.5571438958292022,0.09756097560975613,950,0,0.6288829400489128,0.16016260162601625,2043,0,0.6604706193403398,0.26097560975609757,1913,0,0.6914108665476898,0.34715447154471546
dn,K562:U2AF2,7280,3640,3640,0,395,0.5,0.0,6885,0,0.5576009464436662,0.09532967032967038,3066,0,0.6214857429658254,0.1486263736263736,6141,0,0.655898102584229,0.24642857142857144,5703,0,0.6847587851708731,0.3266483516483516
dn,K562:UCHL5,37130,18565,18565,0,2496,0.5,0.0,34634,0,0.566609051302776,0.12712092647454887,12559,0,0.6681893194647553,0.2434688930783733,30161,0,0.6485285197284361,0.2778346350659844,30143,0,0.6748659128447817,0.24341502827901967
dn,K562:UPF1,26824,13412,13412,0,138,0.5,0.0,26686,0,0.5047273919025379,0.005070086489710706,11560,0,0.5661336427781132,0.10125260960334032,25147,0,0.5456786515256379,0.0885773933790635,26574,0,0.5093605413343112,0.011855055174470653
dn,K562:XRCC6,1720,860,860,0,109,0.5,0.0,1611,0,0.5474607896160086,0.07906976744186048,1020,0,0.5348708761492699,0.06395348837209303,1557,0,0.5491928069226609,0.0755813953488372,1533,0,0.5722796106003245,0.11976744186046509
dn,K562:XRN2,2870,1435,1435,0,264,0.5,0.0,2606,0,0.5723320666755697,0.1337979094076655,1976,0,0.5655943376755819,0.129616724738676,2579,0,0.5725430683873787,0.1337979094076655,2560,0,0.587049739586495,0.14703832752613238
dn,K562:YBX3,35958,17979,17979,0,1973,0.5,0.0,33985,0,0.5541595980609609,0.10428833639245785,12078,0,0.6236229921739009,0.2074086434173202,29777,0,0.6137073166248201,0.21936703932365542,29052,0,0.6715973794581048,0.2669781411646921
dn,K562:YWHAG,1596,798,798,0,89,0.5,0.0,1507,0,0.5419030031218397,0.07268170426065161,1163,0,0.5474769316775648,0.0914786967418546,1464,0,0.5460078768349445,0.08646616541353382,1492,0,0.547195840478389,0.07644110275689221
dn,K562:ZC3H11A,2388,1194,1194,0,30,0.5,0.0,2358,0,0.5117670288909651,0.019262981574539394,992,0,0.611857444677323,0.21608040201005027,2240,0,0.5091552121298845,0.016750418760468986,2300,0,0.5303047201389416,0.05443886097152427
dn,K562:ZNF622,29938,14969,14969,0,2082,0.5,0.0,27856,0,0.5700323925508579,0.13447792103680936,9487,0,0.6916316300352726,0.2800454272162469,24186,0,0.6526888662739301,0.29146903600774926,23961,0,0.6873196946747597,0.2562629434163939
dn,K562:ZNF800,4872,2436,2436,0,334,0.5,0.0,4538,0,0.5682240395167183,0.13423645320197045,1532,0,0.6818909737894366,0.2811986863711002,3868,0,0.657127387221238,0.3066502463054187,3789,0,0.7090040336388221,0.29187192118226607
neg2,HepG2:AKAP1,11850,5925,5925,0,0,0.8952183588812335,0.7834599156118143,11850,0,0.8952183588812335,0.7834599156118143,5771,0,0.7681347219996796,0.42683544303797466,10867,0,0.9469174669301572,0.8779746835443037,10973,0,0.914844643842689,0.8216033755274261
neg2,HepG2:AQR,21858,10929,10929,0,0,0.6260844028577605,0.17567938512215206,21858,0,0.6260844028577605,0.17567938512215206,11605,0,0.5748181135140389,0.14420349528776652,19329,0,0.6200656846973612,0.1652484216305243,18640,0,0.6471370567331755,0.18839784060755785
neg2,HepG2:BCCIP,1076,538,538,0,0,0.7512213070576692,0.4776951672862454,1076,0,0.7512213070576692,0.4776951672862454,759,0,0.6634409419438648,0.3234200743494424,992,0,0.7537848426638659,0.4776951672862454,983,0,0.7053091444286287,0.3736059479553903
neg2,HepG2:BCLAF1,64768,32384,32384,0,0,0.8559371475524622,0.6071208003952568,64768,0,0.8559371475524622,0.6071208003952568,28503,0,0.7877225275869103,0.5479866600790514,50905,0,0.8828541821038473,0.7415699110671937,53103,0,0.7821095087626229,0.4490489130434783
neg2,HepG2:CDC40,2316,1158,1158,0,0,0.6629458359806826,0.27892918825561314,2316,0,0.6629458359806826,0.27892918825561314,1520,0,0.6496054331063325,0.25734024179620035,2134,0,0.6753723440748596,0.32728842832469773,2117,0,0.6196329655382248,0.20293609671848012
neg2,HepG2:CSTF2T,39066,19533,19533,0,0,0.778041233780987,0.49265345825014084,39066,0,0.778041233780987,0.49265345825014084,26403,0,0.6953587758311596,0.3856550453079405,35844,0,0.7824419988642339,0.5128756463420877,35468,0,0.7450898250947626,0.45118517380842676
neg2,HepG2:DDX55,3370,1685,1685,0,0,0.8728475200098618,0.6943620178041543,3370,0,0.8728475200098618,0.6943620178041543,1520,0,0.7659558506282524,0.456973293768546,3024,0,0.9184768730903679,0.7560830860534126,3011,0,0.8853715362466871,0.7127596439169139
neg2,HepG2:DDX59,6104,3052,3052,0,0,0.6527959449919182,0.2732634338138925,6104,0,0.6527959449919182,0.2732634338138925,3883,0,0.6283340834018988,0.24672346002621237,5591,0,0.6601930667898841,0.2880078636959371,5596,0,0.6285274872932086,0.24344692005242466
neg2,HepG2:DDX6,980,490,490,0,0,0.6732694710537276,0.263265306122449,980,0,0.6732694710537276,0.263265306122449,598,0,0.6282569762598917,0.18775510204081633,907,0,0.760585172844648,0.3816326530612245,912,0,0.6865556018325698,0.30612244897959184
neg2,HepG2:DROSHA,4304,2152,2152,0,0,0.7271105334710687,0.4098513011152416,4304,0,0.7271105334710687,0.4098513011152416,2794,0,0.6530511947043297,0.30111524163568776,4004,0,0.7296695345213582,0.4098513011152416,3945,0,0.6753831267879107,0.32620817843866173
neg2,HepG2:EFTUD2,14248,7124,7124,0,0,0.7278302464153878,0.35724312184166196,14248,0,0.7278302464153878,0.35724312184166196,7917,0,0.6554955081414935,0.30670971364402017,13041,0,0.7350909461055795,0.3700168444693992,12667,0,0.6967179569673145,0.3081134194272881
neg2,HepG2:EIF3H,5654,2827,2827,0,0,0.7823908345532099,0.4740007074637425,5654,0,0.7823908345532099,0.4740007074637425,2771,0,0.760519331440507,0.4725857799787761,4814,0,0.7603094947415073,0.47400070746374245,4991,0,0.7934752673603582,0.5058365758754864
neg2,HepG2:EXOSC5,1426,713,713,0,0,0.7481888156044133,0.44460028050490885,1426,0,0.7481888156044133,0.44460028050490885,997,0,0.6568240785728476,0.3127629733520336,1328,0,0.7465522091236876,0.44460028050490885,1310,0,0.7160546768193969,0.39691444600280507
neg2,HepG2:FASTKD2,1646,823,823,0,0,0.5836240586184853,0.12150668286755772,1646,0,0.5836240586184853,0.12150668286755772,889,0,0.5422645420467749,0.06682867557715674,1438,0,0.591657082451807,0.13122721749696237,1443,0,0.5659184827461987,0.103280680437424
neg2,HepG2:FKBP4,2740,1370,1370,0,0,0.7147429271671373,0.4145985401459854,2740,0,0.7147429271671373,0.4145985401459854,1779,0,0.6602917044062018,0.3175182481751825,2537,0,0.7172033672545155,0.4277372262773722,2480,0,0.6846896478235387,0.3262773722627737
neg2,HepG2:G3BP1,12956,6478,6478,0,0,0.7985821295932055,0.5398271071318308,12956,0,0.7985821295932055,0.5398271071318308,4933,0,0.7036233067943836,0.39117011423278786,9799,0,0.8220309941139751,0.6205619018215498,10102,0,0.7333231596509087,0.3974992281568385
neg2,HepG2:GRSF1,1990,995,995,0,0,0.6831973940052019,0.29246231155778896,1990,0,0.6831973940052019,0.29246231155778896,1007,0,0.6126703871114366,0.18492462311557786,1767,0,0.7103684250397717,0.33567839195979904,1754,0,0.686908916441504,0.2974874371859296
neg2,HepG2:GRWD1,44144,22072,22072,0,0,0.8227889365930289,0.5423160565422255,44144,0,0.8227889365930289,0.5423160565422255,18791,0,0.752697566375082,0.489851395433128,34914,0,0.8517039743304098,0.6569409206234142,35868,0,0.7693093027468441,0.4359369336716201
neg2,HepG2:GTF2F1,8502,4251,4251,0,0,0.7194147684458653,0.39520112914608324,8502,0,0.7194147684458653,0.39520112914608324,5370,0,0.6610799257882837,0.30463420371677247,7802,0,0.7399869271215247,0.4114326040931545,7625,0,0.6934261693638333,0.3330980945659845
neg2,HepG2:HLTF,7284,3642,3642,0,0,0.5733068439141735,0.12795167490389892,7284,0,0.5733068439141735,0.12795167490389892,4173,0,0.5661672684384783,0.10982976386600772,6381,0,0.5678195022317276,0.10516199890170233,6599,0,0.5710626014575814,0.09719934102141678
neg2,HepG2:HNRNPM,26790,13395,13395,0,0,0.7934270349019881,0.5500559910414333,26790,0,0.7934270349019881,0.5500559910414333,19015,0,0.6906591476905315,0.379096677864875,24725,0,0.7953921149398477,0.5500559910414333,24676,0,0.7553887263567256,0.48786860768943635
neg2,HepG2:HNRNPUL1,926,463,463,0,0,0.7835018122956211,0.4773218142548596,926,0,0.7835018122956211,0.4773218142548596,655,0,0.5843685420933064,0.15766738660907126,859,0,0.7845257476594096,0.4773218142548596,852,0,0.7094705857656658,0.3585313174946004
neg2,HepG2:KHSRP,10560,5280,5280,0,0,0.7248038983585859,0.3924242424242424,10560,0,0.7248038983585859,0.3924242424242424,6682,0,0.6586587824265381,0.30549242424242423,9803,0,0.7340585901629937,0.41420454545454544,9701,0,0.6623638193009642,0.284469696969697
neg2,HepG2:LARP4,10842,5421,5421,0,0,0.808861641690011,0.5008301051466519,10842,0,0.808861641690011,0.5008301051466519,4495,0,0.6895323722291589,0.34606161224866255,9144,0,0.8314174338448443,0.4720531267293857,8959,0,0.7902870500840824,0.47426674045379086
neg2,HepG2:MATR3,13968,6984,6984,0,0,0.7888817768219029,0.5529782359679267,13968,0,0.7888817768219029,0.5529782359679267,10248,0,0.6833097234851317,0.36440435280641464,12943,0,0.7903470799398788,0.5529782359679267,12957,0,0.7519714202746517,0.4869702176403207
neg2,HepG2:NCBP2,6372,3186,3186,0,0,0.8839372092042674,0.6446955430006278,6372,0,0.8839372092042674,0.6446955430006278,2743,0,0.6604844188459476,0.23666038920276206,5762,0,0.8635657453020492,0.6173885750156938,5147,0,0.8401518984698042,0.5590081607030759
neg2,HepG2:NKRF,7074,3537,3537,0,0,0.7346848841948627,0.4178682499293186,7074,0,0.7346848841948627,0.4178682499293186,4718,0,0.6716277113808553,0.3353124116482895,6571,0,0.740417408950927,0.43256997455470736,6467,0,0.7114635467586927,0.38959570257280185
neg2,HepG2:PCBP1,1858,929,929,0,0,0.737828793765302,0.418729817007535,1858,0,0.737828793765302,0.418729817007535,820,0,0.5954751859992747,0.16146393972012915,1633,0,0.7687954569945112,0.4477933261571583,1654,0,0.7461528478948277,0.44779332615715817
neg2,HepG2:PCBP2,17178,8589,8589,0,0,0.61624238092405,0.20677610897659798,17178,0,0.61624238092405,0.20677610897659798,10567,0,0.6301804134992431,0.21457678425893584,15676,0,0.7038942756319932,0.3301897776225404,15702,0,0.6260362467211166,0.20712539294446383
neg2,HepG2:PRPF4,17734,8867,8867,0,0,0.6919960344267234,0.3376564790797339,17734,0,0.6919960344267234,0.3376564790797339,10437,0,0.6350185120415808,0.25972707792940114,16107,0,0.7032732335924864,0.34600202999887225,15788,0,0.6539780968557708,0.26006541107477166
neg2,HepG2:PTBP1,16698,8349,8349,0,0,0.7674404171899553,0.4880824050784525,16698,0,0.7674404171899553,0.4880824050784525,11749,0,0.676415360322737,0.3451910408432148,15432,0,0.7725827295206034,0.48808240507845246,15425,0,0.7287996159745729,0.426637920709067
neg2,HepG2:QKI,19976,9988,9988,0,0,0.7723506042653667,0.4949939927913496,19976,0,0.7723506042653667,0.4949939927913496,14078,0,0.6749965898204798,0.3445134160993192,18519,0,0.7757461787545135,0.49499399279134965,18413,0,0.7327081644950313,0.4333199839807769
neg2,HepG2:RBM15,2986,1493,1493,0,0,0.7172931146870257,0.35699933020763563,2986,0,0.7172931146870257,0.35699933020763563,1457,0,0.6466188047010182,0.2531815137307435,2613,0,0.7121442821579965,0.35699933020763563,2681,0,0.7552588570282663,0.42665773610180846
neg2,HepG2:RPS3,11294,5647,5647,0,0,0.7887899092744999,0.5022135647246325,11294,0,0.7887899092744999,0.5022135647246325,4506,0,0.6841286335192607,0.35523286700903134,8981,0,0.7936607865209799,0.561891269700726,8842,0,0.7382193121060878,0.38728528422171066
neg2,HepG2:SRSF1,3574,1787,1787,0,0,0.7213140730056564,0.36653609401231113,3574,0,0.7213140730056564,0.36653609401231113,1390,0,0.6703177741125439,0.315053161723559,2842,0,0.739371178213354,0.4432008953553441,2850,0,0.6939738251357735,0.33016228315612756
neg2,HepG2:STAU2,1684,842,842,0,0,0.6897021569501414,0.33847980997624705,1684,0,0.6897021569501414,0.33847980997624705,1114,0,0.6850072782256927,0.2826603325415677,1551,0,0.7617537702901699,0.4524940617577198,1562,0,0.6778461247679712,0.3266033254156769
neg2,HepG2:SUB1,6592,3296,3296,0,0,0.8338288098548402,0.5606796116504854,6592,0,0.8338288098548402,0.5606796116504854,2743,0,0.7106964200501933,0.38228155339805825,5844,0,0.8719091783067443,0.6113470873786407,5603,0,0.8319776306526298,0.564623786407767
neg2,HepG2:TAF15,1536,768,768,0,0,0.7733052571614583,0.5195312500000001,1536,0,0.7733052571614583,0.5195312500000001,1056,0,0.6827604505750867,0.36328125,1426,0,0.7750328911675347,0.51953125,1423,0,0.7307908799913194,0.41406250000000006
neg2,HepG2:TIA1,3458,1729,1729,0,0,0.8082171549798106,0.5668016194331984,3458,0,0.8082171549798106,0.5668016194331984,1762,0,0.6844958639424562,0.2654713707345286,3176,0,0.8736641733354162,0.6720647773279352,3153,0,0.8219755800499156,0.5569693464430306
neg2,HepG2:TRA2A,1840,920,920,0,0,0.7421739130434784,0.40543478260869564,1840,0,0.7421739130434784,0.40543478260869564,706,0,0.6959623109640832,0.37826086956521743,1421,0,0.772226488657845,0.5076086956521739,1470,0,0.7116369328922496,0.341304347826087
neg2,HepG2:U2AF2,21398,10699,10699,0,0,0.5427220168437282,0.06701560893541451,21398,0,0.5427220168437282,0.06701560893541451,11247,0,0.5443162662571546,0.07804467707262364,18274,0,0.562876360304255,0.07767081035610807,17399,0,0.6035661779425434,0.16179082157210953
neg2,HepG2:UCHL5,4462,2231,2231,0,0,0.7696862855637757,0.4513670999551771,4462,0,0.7696862855637757,0.4513670999551771,1786,0,0.7247640868323595,0.43074854325414613,3464,0,0.7949711704656344,0.5383236216943076,3621,0,0.7407266621810231,0.40161362617660235
neg2,HepG2:XPO5,9114,4557,4557,0,0,0.7031526974370768,0.3728330041694097,9114,0,0.7031526974370768,0.3728330041694097,6116,0,0.6464335229727814,0.29010313802940535,8460,0,0.7114204640423989,0.37283300416940973,8374,0,0.6631282327395767,0.2811059907834101
neg2,HepG2:YBX3,4082,2041,2041,0,0,0.6427753349332318,0.22292993630573246,4082,0,0.6427753349332318,0.22292993630573246,2051,0,0.634084919128469,0.22146006859382653,3427,0,0.6461962641882564,0.2234198922097011,3470,0,0.6438698738573597,0.23517883390494856
neg2,HepG2:ZNF800,5872,2936,2936,0,0,0.8081782963902027,0.5037465940054496,5872,0,0.8081782963902027,0.5037465940054496,2462,0,0.7502661223262478,0.4727520435967303,4564,0,0.8135705797244022,0.6062670299727522,4827,0,0.7712122927633288,0.420299727520436
neg2,K562:AATF,2086,1043,1043,0,0,0.8049628211268292,0.4189837008628955,2086,0,0.8049628211268292,0.4189837008628955,1053,0,0.6441937254159354,0.2799616490891659,1943,0,0.8115873618489331,0.4285714285714286,1766,0,0.719024423426413,0.3135186960690317
neg2,K562:BUD13,17608,8804,8804,0,0,0.6557694774854518,0.2406860517946388,17608,0,0.6557694774854518,0.2406860517946388,7770,0,0.5928287302702646,0.15481599273057706,14567,0,0.6842178604743909,0.33462062698773287,14287,0,0.6394503094913075,0.24409359382099047
neg2,K562:DDX24,19180,9590,9590,0,0,0.7670180040688022,0.4412930135557873,19180,0,0.7670180040688022,0.4412930135557873,7493,0,0.7253111187466089,0.42481751824817515,14786,0,0.8048907664722877,0.5664233576642336,14893,0,0.7044582904289639,0.3279457768508864
neg2,K562:DDX55,2200,1100,1100,0,0,0.8292338842975207,0.5445454545454546,2200,0,0.8292338842975207,0.5445454545454546,915,0,0.6776214876033058,0.3245454545454546,1896,0,0.8409177685950413,0.500909090909091,1876,0,0.8116380165289256,0.5181818181818183
neg2,K562:DDX6,3878,1939,1939,0,0,0.7428150918645293,0.44559051057246,3878,0,0.7428150918645293,0.44559051057246,1827,0,0.664791350209231,0.24806601340897375,3465,0,0.7757696648235335,0.520371325425477,3388,0,0.7520520804602258,0.4657039711191336
neg2,K562:DGCR8,2472,1236,1236,0,0,0.7583364098616479,0.3567961165048544,2472,0,0.7583364098616479,0.3567961165048544,1245,0,0.643377347325646,0.27750809061488674,2287,0,0.7713478336004023,0.3802588996763754,2066,0,0.6707528853908107,0.2823624595469255
neg2,K562:DHX30,1590,795,795,0,0,0.6830054190894347,0.3257861635220126,1590,0,0.6830054190894347,0.3257861635220126,972,0,0.6449309758316523,0.27798742138364785,1442,0,0.68457893279538,0.32704402515723274,1417,0,0.669601677148847,0.30440251572327043
neg2,K562:DROSHA,7572,3786,3786,0,0,0.7220530416367025,0.3808769149498151,7572,0,0.7220530416367025,0.3808769149498151,4349,0,0.6418308171819943,0.27073428420496565,6929,0,0.7248903919101402,0.38351822503961963,6637,0,0.6747871603586377,0.2910723718964607
neg2,K562:ELAC2,26288,13144,13144,0,0,0.7687651981246914,0.48044735240413877,26288,0,0.7687651981246914,0.48044735240413877,17888,0,0.672615674879392,0.33224284844796104,24214,0,0.7752336680559626,0.4804473524041387,23991,0,0.7276924672868426,0.42057212416311623
neg2,K562:ELAVL1,17642,8821,8821,0,0,0.6884474395791669,0.3271737898197484,17642,0,0.6884474395791669,0.3271737898197484,11151,0,0.6787665938898553,0.25688697426595625,16312,0,0.7894768491382751,0.4517628386804217,16178,0,0.7040935629374621,0.31345652420360504
neg2,K562:FASTKD2,1016,508,508,0,0,0.6920124465248931,0.33858267716535434,1016,0,0.6920124465248931,0.33858267716535434,640,0,0.6547329344658689,0.2893700787401574,940,0,0.715498868497737,0.3681102362204724,913,0,0.6522122419244838,0.25393700787401574
neg2,K562:FMR1,8864,4432,4432,0,0,0.8042024324245071,0.4887184115523466,8864,0,0.8042024324245071,0.4887184115523466,3971,0,0.7467497468769958,0.4327617328519855,7157,0,0.8047592063056341,0.5976985559566786,7472,0,0.7811625625985612,0.4562274368231047
